"Pos","Rider","Country","Team","Result","result_type","result_class","result_seconds","duration","stage_date","race_id","stage_id"
"9","Andrew Lysaght","Massachusetts Institute of Technology",NA,0,"time","Collegiate men division 2","229S",3087,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"10","Morgan Ryan","Colorado Mesa University",NA,0,"time","Collegiate men division 2","275S",3133,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"11","Douglas Ansel","University of Notre Dame",NA,0,"time","Collegiate men division 2","279S",3137,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"12","Cullen Easter","Colorado Mesa University",NA,0,"time","Collegiate men division 2","280S",3138,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"13","Stephen Vogel","Wake Forest University",NA,0,"time","Collegiate men division 2","449S",3307,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"14","Corey Davis","Mars Hill College",NA,0,"time","Collegiate men division 2","450S",3308,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"15","Spencer Lowden","Brevard College",NA,0,"time","Collegiate men division 2","465S",3323,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"16","Anders Nienstaedt","Saint Olaf College",NA,0,"time","Collegiate men division 2","522S",3380,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"17","Benjamin Senkerik","Ripon College",NA,0,"time","Collegiate men division 2","541S",3399,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"18","Zachary Semian","Kutztown University of Pennsylvania",NA,0,"time","Collegiate men division 2","595S",3453,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"19","Caleb Welborn","Brevard College",NA,0,"time","Collegiate men division 2","598S",3456,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"20","Eric Smith","Ripon College",NA,0,"time","Collegiate men division 2","602S",3460,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"21","Mitch Nordahl","North Dakota State University",NA,0,"time","Collegiate men division 2","693S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-1lap","Devin Wagner","Rensselaer Polytechnic Institute",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Chad Capobianco","Mars Hill College",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Keith Marek","Brevard College",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Joseph Near","Massachusetts Institute of Technology",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","stephen cochran","Colorado Mesa University",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Tyler Hutchinson","Mars Hill College",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Zachary LaBry","Massachusetts Institute of Technology",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Aaron Casey","East Tennessee State University",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","James McCabe","Wake Forest University",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Jake Possinger","Mars Hill College",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Tony Kaatz","Ripon College",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-2laps","Ray Dangelmaier","Union CollegeKY",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-3laps","Matthew Warbrick","Rensselaer Polytechnic Institute",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-3laps","Alan Sparks","East Tennessee State University",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-3laps","Dakota Smith","Virginia Intermont College",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"-3laps","R Maitland Jones","Mars Hill College",NA,0,"time","Collegiate men division 2","0S",3551,"2013-01-13","race_2013_0015","race_2013_0015_s08"
"1","Katherine Compton","Trek Cyclocross Collective",NA,0,"time","Elite women","2582S",2582,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"2","Jade Wilcoxson","Team Optum pb Kelly Benefit Strategies",NA,0,"time","Elite women","80S",2662,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"3","Nicole Duke","Alchemy",NA,0,"time","Elite women","83S",2665,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"4","Georgia Gould","Team LUNA Chix",NA,0,"time","Elite women","102S",2684,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"5","Crystal Anthony","Cyclocrossworld",NA,0,"time","Elite women","134S",2716,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"6","Teal StetsonLee","Team LUNA Chix",NA,0,"time","Elite women","137S",2719,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"7","Maureen Bruno Roy","Bobs Red Mill pb Seven Cycles",NA,0,"time","Elite women","159S",2741,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"8","Meredith Miller","California Giant Berry FarmsSpecializedCalifornia Giant Cycling",NA,0,"time","Elite women","161S",2743,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"9","Kaitlin Antonneau","CannondaleCyclocrossworld",NA,0,"time","Elite women","178S",2760,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"10","Arley Kemmerer","Charm City Cycling LLC",NA,0,"time","Elite women","225S",2807,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"11","Andrea Smith","Ladies FirstMinuteman Road Club",NA,0,"time","Elite women","229S",2811,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"12","Elle Anderson","Ladies FirstMinuteman Road Club",NA,0,"time","Elite women","240S",2822,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"13","Alice Pennington",NA,NA,0,"time","Elite women","245S",2827,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"14","Courtenay Mcfadden","Cycling Northwest",NA,0,"time","Elite women","295S",2877,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"15","Amanda Carey","Volkswagen Boise Cycling",NA,0,"time","Elite women","310S",2892,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"16","Ellen Noble","Trek Cyclocross Collective",NA,0,"time","Elite women","314S",2896,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"17","Corey Coogan Cisek","Cyclocrossracingcom",NA,0,"time","Elite women","336S",2918,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"18","Abby Strigel","Trek Cyclocross Collective",NA,0,"time","Elite women","370S",2952,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"19","Rebecca Blatt","Van Dessel Factory Team",NA,0,"time","Elite women","418S",3000,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"20","Christina Birch","JAM Fund NCC Tenet Racing",NA,0,"time","Elite women","440S",3022,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"21","Erica Zaveta","Brevard College",NA,0,"time","Elite women","455S",3037,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"22","Amanda Miller","Team Optum pb Kelly Benefit Strategies",NA,0,"time","Elite women","464S",3046,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"23","Bethann Orton",NA,NA,0,"time","Elite women","493S",3075,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"24","Kristin Weber","Boulder Cycle Sport",NA,0,"time","Elite women","494S",3076,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"25","Amber Markey",NA,NA,0,"time","Elite women","507S",3089,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"26","Stacey Barbossa","Colavita Racing Inc",NA,0,"time","Elite women","560S",3142,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"27","Brianne Marshall","NoTubes Endurance Racing",NA,0,"time","Elite women","568S",3150,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"28","Katie Arnold","Bobs Red Mill Cyclocross Team",NA,0,"time","Elite women","596S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Allison Arensman","Pepper PalaceSpinTech Training pb ABRCAsheville Bicycle Racing Club",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Rebecca Gross","Tough Girl Cycling",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Hannah Finchamp","Team LUNA Chix",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","April Morgan",NA,NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Alyssa Severn","My Wife Inc",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Kathleen Lysakowski","Cycle Lodge",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Sunny Gilbert","Michelob Ultra Big Shark Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Anna Dingman",NA,NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Emily Zinn","Naked Womens Racing pb TriBella",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Elizabeth So","Les Petites Victoires",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Sarah Sturm","Fort Lewis College",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Katie Melena","Bicycle BluebookHRSRock Lobster Cyclocross",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Emily Shields","Mock Orange Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Michelle Bishop","North Point Womens Racing Team",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Brittlee Bowman","Pedal Power TeamMA",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Corrie Osborne","Team Extreme",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Ellen Sherrill","Bicycle BluebookHRSRock Lobster Cyclocross",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Jessica Kutz","Team EPSCSS pb Shebell ShebellRiptide Cycling",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Heidi Beck","Twin Six",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Frances Morrison","JAM Fund NCC Tenet Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Mackenzie Woodring","Einstein Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Katherine Shields","Mock Orange Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Marian Jamison",NA,NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Erin Donohue","Mock Orange Bikes",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Allyson Tufano","Sportif Coaching GroupWestern Howard County Cycling",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Christina Tamilio","Ladies FirstMinuteman Road Club",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Sierra Siebenlist","Team Indiebike",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Jennifer Tillman","Charm City Cycling LLC",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Kathleen Wulfkuhle","C3Twenty20cyclingcomCharm City Cycling LLC",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Kaylan Comer","uneak DESIGNSCentral Velo Racing Development",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Kristin Korevec","MadCity Velo Club",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Deb Sweeney Whitmore","Team Athletix Benefitting GlobalbikeGlobalbike Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Sarah Fredrickson","Speedway Wheelmen",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Mollie Brewer",NA,NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Leslie Timm",NA,NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Julie Phelps","Big Ring Flyers",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Kristina Young",NA,NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Jessica Hill","The Pony Shop",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Jennifer Nowlin","Peace Coffee Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Mckenzie Melcher","The TEAM SoCalCross",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Madelaine Melcher","The TEAM SoCalCross",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Lindsay Knight",NA,NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-3laps","Breeze Brown","Evol Elite Racing",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-3laps","Erin Silliman","ALAN North America Cycling",NA,0,"time","Elite women","0S",3178,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Catherine Hollibaugh","Team Nebo Ridge",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Catherine Walberg",NA,NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Kim Thompson","Spidermonkey Cycling",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Linda Sone","Crossniacs",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Niki Soderberg","Cyclocrossracingcom",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Carol Jeane Sansome","Silver Cycling",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Amanda Mcnabb","Team Group HealthSound Velo Cycling Club",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Antonia Leal","Planet Bike",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Molly Hurford","Colavita Racing",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Jennifer Gaertner","Motofish Racing",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Jeanne Fleck","Velo Duluth",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Jordan Dube","MAD ALCHEMY VERGE RIDER COOPERATIVE",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Jennifer HerrellRhoades","Trek Cyclocross Collective",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Julie Hunter",NA,NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Nicole Thiemann","Team CF",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Carmen Small","Specialized lululemon",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Laura Van Gilder","C3Twenty20cyclingcomCharm City Cycling LLC",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNF","Angelina Stevens","Garneau Custom",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNF","Bailey Semian","Pure Energy CyclingProAirHFA",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNF","Sarah Lu","ROBOTS 3",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNF","Shannon Gibson","Stans NoTubes Elite Womens Team",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNF","Jessica Damato","Evol Elite Racing",NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNF","Cassandra Maximenko",NA,NA,0,"time","Elite women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"1","Kaitlin Antonneau","CannondaleCyclocrossworld",NA,46,"time","U23 women","165600S",165600,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Emily Shields","Mock Orange Racing",NA,0,"time","U23 women","0S",165600,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Katherine Shields","Mock Orange Racing",NA,0,"time","U23 women","0S",165600,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-1lap","Allison Arensman","Pepper PalaceSpinTech Training pb ABRCAsheville Bicycle Racing Club",NA,0,"time","U23 women","0S",165600,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Mollie Brewer",NA,NA,0,"time","U23 women","0S",165600,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Erin Donohue","Mock Orange Bikes",NA,0,"time","U23 women","0S",165600,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"-2laps","Mckenzie Melcher","The TEAM SoCalCross",NA,0,"time","U23 women","0S",165600,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"DNS","Catherine Hollibaugh","Team Nebo Ridge",NA,0,"time","U23 women",NA,NA,"2013-01-13","race_2013_0015","race_2013_0015_s09"
"1","Jonathan Page","ENGVT",NA,0,"time","Results","3511S",3511,"2013-01-13","race_2013_0015","race_2013_0015_s10"
"2","Zach McDonald","Team RaphaFOCUS",NA,0,"time","Results","47S",3558,"2013-01-13","race_2013_0015","race_2013_0015_s10"
